Order_ID,Customer_ID,Product_ID,Quantity,Order_Date,Order_Time,Delivery_Date,Delivery_Time,Location,Occasion,Hour(Order_time),Hour(Delivery_time),Order_month,Delivery_month,Price (INR),Total Revenue,Diff_order_delivery,Day_name(order_date),Day_name(delivery_date)
464,C014,18,3,45112,0.12806713,45115,0.568576389,Buxar,Birthday,3,13,July,July,781,2343,3,Wednesday,Saturday
486,C030,24,1,45132,0.607291667,45137,0.707349537,Ambattur,Birthday,14,16,July,July,535,535,5,Tuesday,Sunday
505,C028,45,3,45079,0.555150463,45082,0.083009259,Allahabad,Birthday,13,1,June,June,722,2166,3,Friday,Monday
514,C090,24,1,44927,0.41400463,44935,0.747824074,Allahabad,Birthday,9,17,January,January,535,535,8,Sunday,Monday
515,C078,14,5,45220,0.9740625,45226,0.624872685,Unnao,Birthday,23,14,October,October,1915,9575,6,Saturday,Friday
518,C045,45,3,45025,0.199085648,45031,0.819976852,Ahmednagar,Birthday,4,19,April,April,722,2166,6,Sunday,Saturday
520,C026,14,5,45023,0.197118056,45024,0.34837963,Mysore,Birthday,4,8,April,April,1915,9575,1,Friday,Saturday
533,C006,14,3,45034,0.305462963,45036,0.738715278,Raurkela Industrial Township,Birthday,7,17,April,April,1915,5745,2,Tuesday,Thursday
538,C097,24,5,45064,0.547986111,45065,0.941851852,Ghaziabad,Birthday,13,22,May,May,535,2675,1,Thursday,Friday
559,C084,45,1,45279,0.692488426,45286,0.774803241,Mau,Birthday,16,18,December,December,722,722,7,Tuesday,Tuesday
568,C056,10,1,45106,0.871979167,45115,0.552939815,Bhubaneswar,Birthday,20,13,June,July,259,259,9,Thursday,Saturday
578,C008,18,4,45138,0.769212963,45144,0.69681713,Warangal,Birthday,18,16,July,August,781,3124,6,Monday,Sunday
580,C093,24,4,45093,0.918888889,45097,0.517847222,Bhatpara,Birthday,22,12,June,June,535,2140,4,Friday,Tuesday
581,C082,18,2,45109,0.089155093,45118,0.622905093,Anand,Birthday,2,14,July,July,781,1562,9,Sunday,Tuesday
605,C068,45,2,45281,0.931319444,45285,0.867743056,Kakinada,Birthday,22,20,December,December,722,1444,4,Thursday,Monday
631,C044,32,4,45029,0.904050926,45033,0.156284722,Gopalpur,Birthday,21,3,April,April,1792,7168,4,Thursday,Monday
634,C038,57,3,45053,0.275185185,45057,0.572094907,Fatehpur,Birthday,6,13,May,May,1582,4746,4,Sunday,Thursday
639,C098,24,1,45072,0.10869213,45077,0.137789352,Amaravati,Birthday,2,3,May,May,535,535,5,Friday,Wednesday
646,C015,38,5,45059,0.687615741,45069,0.386782407,Morbi,Birthday,16,9,May,May,562,2810,10,Saturday,Tuesday
664,C023,24,2,44944,0.496226852,44954,0.848703704,Hajipur,Birthday,11,20,January,January,535,1070,10,Wednesday,Saturday
684,C029,70,3,45186,0.065162037,45194,0.114340278,Tumkur,Birthday,1,2,September,September,866,2598,8,Sunday,Monday
715,C069,38,4,45030,0.21994213,45037,0.694108796,Tenali,Birthday,5,16,April,April,562,2248,7,Friday,Friday
719,C092,57,3,45119,0.3228125,45126,0.077361111,Phagwara,Birthday,7,1,July,July,1582,4746,7,Wednesday,Wednesday
733,C060,32,3,45017,0.035844907,45019,0.101886574,Ludhiana,Birthday,0,2,April,April,1792,5376,2,Saturday,Monday
736,C008,70,5,45048,0.157685185,45057,0.193564815,Ghaziabad,Birthday,3,4,May,May,866,4330,9,Tuesday,Thursday
744,C023,45,4,45212,0.745381944,45213,0.334780093,Junagadh,Birthday,17,8,October,October,722,2888,1,Friday,Saturday
760,C043,18,1,45188,0.102835648,45190,0.56224537,Ghaziabad,Birthday,2,13,September,September,781,781,2,Tuesday,Thursday
761,C008,24,5,45034,0.142511574,45041,0.495671296,Ambala,Birthday,3,11,April,April,535,2675,7,Tuesday,Tuesday
800,C014,24,5,45094,0.909976852,45098,0.30068287,Machilipatnam,Birthday,21,7,June,June,535,2675,4,Saturday,Wednesday
805,C028,24,3,45088,0.610509259,45091,0.755081019,Bareilly,Birthday,14,18,June,June,535,1605,3,Sunday,Wednesday
810,C059,24,3,45275,0.248078704,45277,0.504074074,New Delhi,Birthday,5,12,December,December,535,1605,2,Friday,Sunday
811,C020,14,5,45217,0.502905093,45224,0.913796296,Bellary,Birthday,12,21,October,October,1915,9575,7,Wednesday,Wednesday
813,C094,32,4,44945,0.370636574,44949,0.917372685,Bhind,Birthday,8,22,January,January,1792,7168,4,Thursday,Monday
835,C089,32,2,45112,0.733252315,45113,0.982071759,Cuttack,Birthday,17,23,July,July,1792,3584,1,Wednesday,Thursday
837,C036,14,5,45279,0.539722222,45281,0.000416667,Raebareli,Birthday,12,0,December,December,1915,9575,2,Tuesday,Thursday
845,C032,57,5,45216,0.785601852,45224,0.1215625,Hospet,Birthday,18,2,October,October,1582,7910,8,Tuesday,Wednesday
860,C064,14,1,44936,0.812488426,44939,0.562847222,Adoni,Birthday,19,13,January,January,1915,1915,3,Tuesday,Friday
883,C041,36,4,45123,0.822268519,45124,0.877106481,Shahjahanpur,Birthday,19,21,July,July,203,812,1,Sunday,Monday
895,C066,45,1,45013,0.781898148,45022,0.120601852,Sambhal,Birthday,18,2,March,April,722,722,9,Tuesday,Thursday
900,C027,57,3,45023,0.63125,45031,0.354780093,Sagar,Birthday,15,8,April,April,1582,4746,8,Friday,Saturday
920,C026,45,1,45106,0.849363426,45115,0.987233796,Gorakhpur,Birthday,20,23,June,July,722,722,9,Thursday,Saturday
931,C053,14,1,45033,0.825138889,45035,0.43443287,Mahbubnagar,Birthday,19,10,April,April,1915,1915,2,Monday,Wednesday
940,C082,57,4,44937,0.985011574,44938,0.17005787,Orai,Birthday,23,4,January,January,1582,6328,1,Wednesday,Thursday
941,C058,18,4,45065,0.38619213,45068,0.436122685,Bidar,Birthday,9,10,May,May,781,3124,3,Friday,Monday
945,C038,18,2,45137,0.500023148,45144,0.531122685,Raebareli,Birthday,12,12,July,August,781,1562,7,Sunday,Sunday
947,C100,38,3,45205,0.802997685,45207,0.975543981,Nadiad,Birthday,19,23,October,October,562,1686,2,Friday,Sunday
955,C015,24,4,45080,0.021388889,45084,0.380162037,Singrauli,Birthday,0,9,June,June,535,2140,4,Saturday,Wednesday
964,C098,32,4,45218,0.27755787,45222,0.932395833,Jammu,Birthday,6,22,October,October,1792,7168,4,Thursday,Monday
983,C094,70,1,45010,0.402592593,45017,0.276886574,Satna,Birthday,9,6,March,April,866,866,7,Saturday,Saturday
995,C089,57,2,45127,0.028217593,45134,0.487534722,Muzaffarnagar,Birthday,0,11,July,July,1582,3164,7,Thursday,Thursday
3,C029,67,5,45121,0.800034722,45126,0.735416667,Bilaspur,Anniversary,19,17,July,July,1374,6870,5,Friday,Wednesday
33,C047,8,3,45031,0.067673611,45041,0.092673611,Amroha,Anniversary,1,2,April,April,252,756,10,Saturday,Tuesday
23,C041,12,3,45051,0.228159722,45052,0.508611111,Ludhiana,Anniversary,5,12,May,May,672,2016,1,Friday,Saturday
69,C091,12,4,45171,0.806724537,45177,0.395856481,Hyderabad,Anniversary,19,9,September,September,672,2688,6,Saturday,Friday
34,C071,17,2,45200,0.957118056,45204,0.233865741,Tirupati,Anniversary,22,5,October,October,1899,3798,4,Sunday,Thursday
70,C037,17,1,45197,0.181354167,45202,0.489270833,Vijayanagaram,Anniversary,4,11,September,October,1899,1899,5,Thursday,Tuesday
18,C072,23,4,45270,0.448784722,45271,0.014224537,Moradabad,Anniversary,10,0,December,December,1098,4392,1,Sunday,Monday
30,C044,23,4,44939,0.391354167,44941,0.567337963,Bulandshahr,Anniversary,9,13,January,January,1098,4392,2,Friday,Sunday
25,C091,30,3,45128,0.449270833,45131,0.603263889,Panipat,Anniversary,10,14,July,July,751,2253,3,Friday,Monday
54,C059,30,1,45029,0.413206019,45039,0.604849537,Ratlam,Anniversary,9,14,April,April,751,751,10,Thursday,Sunday
64,C015,25,1,45089,0.117118056,45092,0.920613426,Chittoor,Anniversary,2,22,June,June,1202,1202,3,Monday,Thursday
41,C047,54,4,45085,0.805439815,45087,0.603958333,Saharsa,Anniversary,19,14,June,June,1236,4944,2,Thursday,Saturday
65,C033,54,2,45170,0.54337963,45180,0.273518519,Berhampur,Anniversary,13,6,September,September,1236,2472,10,Friday,Monday
45,C097,61,5,45044,0.601689815,45045,0.261527778,Haldia,Anniversary,14,6,April,April,810,4050,1,Friday,Saturday
79,C010,40,2,45078,0.728819444,45088,0.315891204,Varanasi,Anniversary,17,7,June,June,1923,3846,10,Thursday,Sunday
88,C008,15,4,45282,0.418414352,45292,0.51244213,Avadi,Anniversary,10,12,December,January,1488,5952,10,Friday,Monday
111,C009,8,3,45098,0.596493056,45102,0.877743056,Ramgarh,Anniversary,14,21,June,June,252,756,4,Wednesday,Sunday
120,C050,61,1,45285,0.935150463,45291,0.414861111,Kalyan-Dombivli,Anniversary,22,9,December,December,810,810,6,Monday,Sunday
124,C030,67,4,45128,0.364525463,45130,0.224814815,Bhilwara,Anniversary,8,5,July,July,1374,5496,2,Friday,Sunday
135,C087,30,2,45273,0.430659722,45274,0.655092593,Bokaro,Anniversary,10,15,December,December,751,1502,1,Wednesday,Thursday
136,C036,56,1,45174,0.672905093,45178,0.925208333,Guna,Anniversary,16,22,September,September,1272,1272,4,Tuesday,Saturday
139,C055,54,4,45057,0.176909722,45062,0.758842593,Amritsar,Anniversary,4,18,May,May,1236,4944,5,Thursday,Tuesday
142,C029,23,2,45222,0.105011574,45226,0.183518519,Bharatpur,Anniversary,2,4,October,October,1098,2196,4,Monday,Friday
155,C023,23,3,45047,0.615949074,45052,0.000347222,Sambhal,Anniversary,14,0,May,May,1098,3294,5,Monday,Saturday
171,C071,54,3,45107,0.491539352,45115,0.518819444,Tiruvottiyur,Anniversary,11,12,June,July,1236,3708,8,Friday,Saturday
186,C048,61,1,45055,0.381759259,45057,0.011377315,Kollam,Anniversary,9,0,May,May,810,810,2,Tuesday,Thursday
195,C037,67,5,45026,0.231863426,45033,0.327546296,Jamalpur,Anniversary,5,7,April,April,1374,6870,7,Monday,Monday
200,C067,23,5,44929,0.836296296,44934,0.971435185,Agartala,Anniversary,20,23,January,January,1098,5490,5,Tuesday,Sunday
205,C022,46,5,45113,0.220381944,45116,0.491111111,Davanagere,Anniversary,5,11,July,July,758,3790,3,Thursday,Sunday
215,C098,17,1,45067,0.162800926,45070,0.526087963,Katni,Anniversary,3,12,May,May,1899,1899,3,Sunday,Wednesday
216,C004,23,1,45202,0.657349537,45207,0.865601852,Bhatpara,Anniversary,15,20,October,October,1098,1098,5,Tuesday,Sunday
236,C044,23,5,45172,0.273518519,45180,0.090486111,Panvel,Anniversary,6,2,September,September,1098,5490,8,Sunday,Monday
241,C067,20,2,45174,0.411296296,45176,0.373854167,Indore,Anniversary,9,8,September,September,697,1394,2,Tuesday,Thursday
247,C052,23,4,45210,0.249166667,45215,0.124143519,Gudivada,Anniversary,5,2,October,October,1098,4392,5,Wednesday,Monday
258,C044,46,5,45032,0.2365625,45036,0.837175926,Vijayawada,Anniversary,5,20,April,April,758,3790,4,Sunday,Thursday
272,C016,12,1,45024,0.402835648,45034,0.843009259,Kumbakonam,Anniversary,9,20,April,April,672,672,10,Saturday,Tuesday
276,C065,15,2,45074,0.065347222,45078,0.295520833,Muzaffarpur,Anniversary,1,7,May,June,1488,2976,4,Sunday,Thursday
281,C008,15,3,45190,0.858877315,45194,0.435578704,Nellore,Anniversary,20,10,September,September,1488,4464,4,Thursday,Monday
292,C053,54,1,45196,0.94693287,45202,0.072766204,Howrah,Anniversary,22,1,September,October,1236,1236,6,Wednesday,Tuesday
302,C071,25,4,45223,0.578530093,45224,0.717650463,Dhanbad,Anniversary,13,17,October,October,1202,4808,1,Tuesday,Wednesday
313,C056,30,2,45129,0.808668981,45133,0.25431713,Thane,Anniversary,19,6,July,July,751,1502,4,Saturday,Wednesday
322,C056,15,1,45027,0.35568287,45031,0.146145833,Udaipur,Anniversary,8,3,April,April,1488,1488,4,Tuesday,Saturday
328,C024,23,3,45033,0.744189815,45038,0.374513889,Maheshtala,Anniversary,17,8,April,April,1098,3294,5,Monday,Saturday
332,C052,20,5,45027,0.843206019,45034,0.590787037,Khammam,Anniversary,20,14,April,April,697,3485,7,Tuesday,Tuesday
339,C083,8,1,45189,0.838414352,45198,0.451608796,Sirsa,Anniversary,20,10,September,September,252,252,9,Wednesday,Friday
348,C060,30,2,45258,0.856678241,45267,0.502071759,Kalyan-Dombivli,Anniversary,20,12,November,December,751,1502,9,Tuesday,Thursday
363,C022,15,2,45257,0.792372685,45265,0.076805556,Bhavnagar,Anniversary,19,1,November,December,1488,2976,8,Monday,Tuesday
365,C028,8,5,45078,0.647071759,45081,0.427418981,Agra,Anniversary,15,10,June,June,252,1260,3,Thursday,Sunday
370,C073,54,2,45116,0.248368056,45120,0.792824074,Danapur,Anniversary,5,19,July,July,1236,2472,4,Sunday,Thursday
371,C090,23,4,45061,0.061087963,45065,0.436655093,Davanagere,Anniversary,1,10,May,May,1098,4392,4,Monday,Friday
381,C013,25,3,44951,0.770868056,44954,0.264652778,Tiruchirappalli,Anniversary,18,6,January,January,1202,3606,3,Wednesday,Saturday
384,C004,25,3,45057,0.706909722,45061,0.581400463,Bhilai,Anniversary,16,13,May,May,1202,3606,4,Thursday,Monday
398,C080,54,1,45051,0.364826389,45061,0.417858796,Dehradun,Anniversary,8,10,May,May,1236,1236,10,Friday,Monday
412,C081,67,2,45227,0.394722222,45230,0.968368056,Maheshtala,Anniversary,9,23,October,October,1374,2748,3,Saturday,Tuesday
425,C071,56,1,45199,0.001458333,45208,0.957962963,North Dumdum,Anniversary,0,22,September,October,1272,1272,9,Saturday,Monday
432,C092,12,4,44931,0.5065625,44939,0.819884259,Ballia,Anniversary,12,19,January,January,672,2688,8,Thursday,Friday
439,C037,12,3,45273,0.372349537,45282,0.535486111,Hyderabad,Anniversary,8,12,December,December,672,2016,9,Wednesday,Friday
445,C047,30,5,45091,0.839375,45092,0.598923611,Karnal,Anniversary,20,14,June,June,751,3755,1,Wednesday,Thursday
461,C083,12,4,45099,0.342094907,45104,0.620092593,Srinagar,Anniversary,8,14,June,June,672,2688,5,Thursday,Tuesday
466,C053,23,1,45202,0.582199074,45210,0.416446759,Bally,Anniversary,13,9,October,October,1098,1098,8,Tuesday,Wednesday
472,C015,56,1,45284,0.314328704,45290,0.948819444,Khammam,Anniversary,7,22,December,December,1272,1272,6,Sunday,Saturday
475,C099,46,2,45264,0.306516204,45268,0.564143519,Jalgaon,Anniversary,7,13,December,December,758,1516,4,Monday,Friday
476,C067,40,2,45187,0.053680556,45189,0.745300926,Moradabad,Anniversary,1,17,September,September,1923,3846,2,Monday,Wednesday
482,C050,23,3,45082,0.856689815,45091,0.872627315,Ludhiana,Anniversary,20,20,June,June,1098,3294,9,Monday,Wednesday
500,C013,61,2,45106,0.42212963,45112,0.510011574,Bongaigaon,Anniversary,10,12,June,July,810,1620,6,Thursday,Wednesday
501,C066,46,2,45171,0.685891204,45177,0.315,Navi Mumbai,Anniversary,16,7,September,September,758,1516,6,Saturday,Friday
504,C058,25,1,45121,0.544930556,45131,0.222638889,Meerut,Anniversary,13,5,July,July,1202,1202,10,Friday,Monday
510,C017,54,5,45268,0.541724537,45277,0.260266204,Panipat,Anniversary,13,6,December,December,1236,6180,9,Friday,Sunday
523,C071,30,3,45109,0.567453704,45116,0.651805556,Muzaffarpur,Anniversary,13,15,July,July,751,2253,7,Sunday,Sunday
532,C036,30,5,45171,0.559097222,45179,0.121608796,Bharatpur,Anniversary,13,2,September,September,751,3755,8,Saturday,Sunday
535,C017,25,3,45115,0.916296296,45118,0.271296296,Saharsa,Anniversary,21,6,July,July,1202,3606,3,Saturday,Tuesday
539,C056,20,3,45086,0.652291667,45093,0.595196759,Jehanabad,Anniversary,15,14,June,June,697,2091,7,Friday,Friday
542,C051,54,5,45114,0.82037037,45119,0.41125,Satara,Anniversary,19,9,July,July,1236,6180,5,Friday,Wednesday
547,C088,30,5,44936,0.104305556,44945,0.581030093,Ahmedabad,Anniversary,2,13,January,January,751,3755,9,Tuesday,Thursday
551,C088,67,1,45035,0.863680556,45039,0.642407407,Kurnool,Anniversary,20,15,April,April,1374,1374,4,Wednesday,Sunday
555,C100,56,4,45105,0.503969907,45107,0.74875,Ratlam,Anniversary,12,17,June,June,1272,5088,2,Wednesday,Friday
556,C073,17,1,45273,0.648865741,45281,0.659583333,Cuttack,Anniversary,15,15,December,December,1899,1899,8,Wednesday,Thursday
564,C007,40,1,45023,0.028009259,45031,0.254826389,Gandhinagar,Anniversary,0,6,April,April,1923,1923,8,Friday,Saturday
572,C060,25,5,45081,0.658761574,45087,0.424861111,Kamarhati,Anniversary,15,10,June,June,1202,6010,6,Sunday,Saturday
583,C025,56,4,45187,0.699594907,45191,0.832326389,Hosur,Anniversary,16,19,September,September,1272,5088,4,Monday,Friday
589,C093,40,3,45269,0.891168981,45279,0.056643519,Lucknow,Anniversary,21,1,December,December,1923,5769,10,Saturday,Tuesday
590,C006,23,2,44945,0.900243056,44949,0.245717593,Durg,Anniversary,21,5,January,January,1098,2196,4,Thursday,Monday
594,C060,20,2,45072,0.893090278,45078,0.207962963,Varanasi,Anniversary,21,4,May,June,697,1394,6,Friday,Thursday
603,C079,8,3,45075,0.224965278,45084,0.635243056,Tiruvottiyur,Anniversary,5,15,May,June,252,756,9,Monday,Wednesday
609,C024,25,5,45226,0.464537037,45227,0.990914352,Hazaribagh,Anniversary,11,23,October,October,1202,6010,1,Friday,Saturday
620,C074,67,3,45118,0.932650463,45125,0.058912037,Chapra,Anniversary,22,1,July,July,1374,4122,7,Tuesday,Tuesday
626,C024,40,5,45192,0.63400463,45196,0.343310185,Bellary,Anniversary,15,8,September,September,1923,9615,4,Saturday,Wednesday
641,C063,15,4,45064,0.999953704,45072,0.802025463,South Dumdum,Anniversary,23,19,May,May,1488,5952,8,Thursday,Friday
644,C050,67,1,45170,0.62125,45180,0.473125,Parbhani,Anniversary,14,11,September,September,1374,1374,10,Friday,Monday
653,C076,17,4,45259,0.568136574,45261,0.244571759,Bhilwara,Anniversary,13,5,November,December,1899,7596,2,Wednesday,Friday
663,C094,15,2,45210,0.616064815,45211,0.938946759,Hosur,Anniversary,14,22,October,October,1488,2976,1,Wednesday,Thursday
670,C057,23,5,45078,0.241655093,45087,0.214583333,Bhopal,Anniversary,5,5,June,June,1098,5490,9,Thursday,Saturday
679,C019,56,2,45204,0.72869213,45213,0.540347222,Durg,Anniversary,17,12,October,October,1272,2544,9,Thursday,Saturday
680,C018,56,1,45262,0.930914352,45268,0.106365741,Avadi,Anniversary,22,2,December,December,1272,1272,6,Saturday,Friday
688,C015,54,2,44954,0.793136574,44956,0.577337963,Lucknow,Anniversary,19,13,January,January,1236,2472,2,Saturday,Monday
694,C018,23,2,45031,0.810034722,45037,0.707534722,Kozhikode,Anniversary,19,16,April,April,1098,2196,6,Saturday,Friday
706,C091,67,2,45042,0.232766204,45050,0.550810185,Madurai,Anniversary,5,13,April,May,1374,2748,8,Wednesday,Thursday
710,C087,54,5,45068,0.064618056,45075,0.07212963,Jalna,Anniversary,1,1,May,May,1236,6180,7,Monday,Monday
717,C059,67,5,45102,0.26287037,45103,0.972777778,Yamunanagar,Anniversary,6,23,June,June,1374,6870,1,Sunday,Monday
737,C068,46,5,45183,0.316550926,45186,0.567418981,Bhilwara,Anniversary,7,13,September,September,758,3790,3,Thursday,Sunday
749,C099,12,2,45096,0.550891204,45101,0.150844907,Nanded,Anniversary,13,3,June,June,672,1344,5,Monday,Saturday
751,C084,23,5,45026,0.300393519,45031,0.078171296,Gandhidham,Anniversary,7,1,April,April,1098,5490,5,Monday,Saturday
758,C043,40,5,45215,0.383634259,45219,0.157615741,Ajmer,Anniversary,9,3,October,October,1923,9615,4,Monday,Friday
770,C080,25,3,45075,0.014548611,45084,0.402222222,Pallavaram,Anniversary,0,9,May,June,1202,3606,9,Monday,Wednesday
778,C033,61,4,45056,0.165740741,45059,0.498113426,Raebareli,Anniversary,3,11,May,May,810,3240,3,Wednesday,Saturday
781,C084,40,2,45196,0.643726852,45204,0.819074074,Muzaffarnagar,Anniversary,15,19,September,October,1923,3846,8,Wednesday,Thursday
784,C042,56,2,45079,0.351296296,45084,0.261331019,Bhalswa Jahangir Pur,Anniversary,8,6,June,June,1272,2544,5,Friday,Wednesday
796,C002,61,4,45051,0.328773148,45060,0.339178241,Rajkot,Anniversary,7,8,May,May,810,3240,9,Friday,Sunday
798,C043,30,5,45277,0.732847222,45286,0.077881944,Sultan Pur Majra,Anniversary,17,1,December,December,751,3755,9,Sunday,Tuesday
807,C006,40,4,45259,0.680775463,45269,0.131909722,Bhopal,Anniversary,16,3,November,December,1923,7692,10,Wednesday,Saturday
812,C058,40,2,45272,0.722094907,45274,0.061481481,Ongole,Anniversary,17,1,December,December,1923,3846,2,Tuesday,Thursday
815,C098,61,3,45198,0.297372685,45207,0.615486111,Bhatpara,Anniversary,7,14,September,October,810,2430,9,Friday,Sunday
824,C097,46,4,45052,0.33068287,45053,0.641574074,Muzaffarpur,Anniversary,7,15,May,May,758,3032,1,Saturday,Sunday
825,C044,25,5,45107,0.451666667,45108,0.755601852,Nellore,Anniversary,10,18,June,July,1202,6010,1,Friday,Saturday
830,C007,46,2,44938,0.804780093,44941,0.211354167,Indore,Anniversary,19,5,January,January,758,1516,3,Thursday,Sunday
831,C079,56,5,45070,0.778854167,45080,0.796030093,Rajahmundry,Anniversary,18,19,May,June,1272,6360,10,Wednesday,Saturday
840,C031,67,2,44939,0.805266204,44942,0.493402778,Tirunelveli,Anniversary,19,11,January,January,1374,2748,3,Friday,Monday
842,C085,46,2,45289,0.716354167,45292,0.102615741,Kulti,Anniversary,17,2,December,January,758,1516,3,Friday,Monday
846,C069,15,4,45258,0.116423611,45262,0.288923611,Bhalswa Jahangir Pur,Anniversary,2,6,November,December,1488,5952,4,Tuesday,Saturday
863,C099,20,3,45082,0.394490741,45092,0.134085648,Jehanabad,Anniversary,9,3,June,June,697,2091,10,Monday,Thursday
871,C062,15,1,45088,0.253819444,45092,0.87287037,Secunderabad,Anniversary,6,20,June,June,1488,1488,4,Sunday,Thursday
894,C092,54,4,45213,0.587303241,45220,0.965520833,Proddatur,Anniversary,14,23,October,October,1236,4944,7,Saturday,Saturday
896,C053,46,1,45021,0.176331019,45026,0.534895833,Haldia,Anniversary,4,12,April,April,758,758,5,Wednesday,Monday
907,C046,30,2,45035,0.900474537,45041,0.466701389,Burhanpur,Anniversary,21,11,April,April,751,1502,6,Wednesday,Tuesday
913,C092,56,5,45270,0.777361111,45272,0.234108796,Bharatpur,Anniversary,18,5,December,December,1272,6360,2,Sunday,Tuesday
917,C052,12,3,44950,0.247847222,44955,0.461377315,Bareilly,Anniversary,5,11,January,January,672,2016,5,Tuesday,Sunday
921,C078,23,4,45187,0.578240741,45192,0.30724537,Ghaziabad,Anniversary,13,7,September,September,1098,4392,5,Monday,Saturday
922,C009,23,1,45274,0.386388889,45278,0.335844907,Mahbubnagar,Anniversary,9,8,December,December,1098,1098,4,Thursday,Monday
924,C013,17,1,45010,0.407743056,45020,0.955613426,Sagar,Anniversary,9,22,March,April,1899,1899,10,Saturday,Tuesday
930,C083,61,3,45080,0.661469907,45084,0.8203125,Gangtok,Anniversary,15,19,June,June,810,2430,4,Saturday,Wednesday
946,C050,17,4,45262,0.463530093,45269,0.738391204,Ratlam,Anniversary,11,17,December,December,1899,7596,7,Saturday,Saturday
953,C076,40,1,45172,0.01806713,45173,0.315162037,Varanasi,Anniversary,0,7,September,September,1923,1923,1,Sunday,Monday
957,C038,23,1,45275,0.08099537,45277,0.880497685,Kanpur,Anniversary,1,21,December,December,1098,1098,2,Friday,Sunday
959,C098,40,1,45281,0.079699074,45286,0.878993056,Raebareli,Anniversary,1,21,December,December,1923,1923,5,Thursday,Tuesday
962,C028,17,5,45198,0.497141204,45200,0.677175926,Kalyan-Dombivli,Anniversary,11,16,September,October,1899,9495,2,Friday,Sunday
970,C020,54,4,45029,0.1434375,45037,0.900891204,Siliguri,Anniversary,3,21,April,April,1236,4944,8,Thursday,Friday
972,C026,30,2,45046,0.065671296,45048,0.22724537,Ujjain,Anniversary,1,5,April,May,751,1502,2,Sunday,Tuesday
976,C017,17,2,45065,0.299409722,45066,0.360046296,Raichur,Anniversary,7,8,May,May,1899,3798,1,Friday,Saturday
980,C067,12,5,45190,0.857939815,45199,0.0303125,Bijapur,Anniversary,20,0,September,September,672,3360,9,Thursday,Saturday
981,C014,46,2,45018,0.83412037,45019,0.848344907,Dehradun,Anniversary,20,20,April,April,758,1516,1,Sunday,Monday
993,C082,61,5,45207,0.898680556,45213,0.663865741,Kishanganj,Anniversary,21,15,October,October,810,4050,6,Sunday,Saturday
996,C077,25,5,45059,0.288298611,45065,0.237037037,Faridabad,Anniversary,6,5,May,May,1202,6010,6,Saturday,Friday
52,C023,9,1,45167,0.830115741,45176,0.181967593,Hospet,Raksha Bandhan,19,4,August,September,1605,1605,9,Tuesday,Thursday
83,C036,27,4,45161,0.800011574,45171,0.613888889,Asansol,Raksha Bandhan,19,14,August,September,548,2192,10,Wednesday,Saturday
145,C055,59,5,45167,0.703425926,45172,0.544733796,Kumbakonam,Raksha Bandhan,16,13,August,September,811,4055,5,Tuesday,Sunday
162,C050,55,3,45165,0.260081019,45174,0.662326389,Barasat,Raksha Bandhan,6,15,August,September,1904,5712,9,Sunday,Tuesday
181,C064,10,4,45166,0.246782407,45175,0.203796296,Howrah,Birthday,5,4,August,September,259,1036,9,Monday,Wednesday
198,C090,24,2,45165,0.940011574,45173,0.04849537,Phagwara,Birthday,22,1,August,September,535,1070,8,Sunday,Monday
203,C039,9,5,45167,0.235416667,45177,0.944606481,Vijayanagaram,Raksha Bandhan,5,22,August,September,1605,8025,10,Tuesday,Friday
230,C053,64,3,45165,0.352662037,45170,0.066539352,Mehsana,Raksha Bandhan,8,1,August,September,1878,5634,5,Sunday,Friday
239,C088,27,3,45167,0.356770833,45175,0.557731481,Gurgaon,Raksha Bandhan,8,13,August,September,548,1644,8,Tuesday,Wednesday
270,C084,21,5,45160,0.848252315,45170,0.66943287,Avadi,Raksha Bandhan,20,16,August,September,1561,7805,10,Tuesday,Friday
289,C018,30,4,45167,0.986122685,45175,0.118125,Imphal,Anniversary,23,2,August,September,751,3004,8,Tuesday,Wednesday
300,C032,22,1,45167,0.805613426,45177,0.767546296,Tinsukia,All Occasions,19,18,August,September,1639,1639,10,Tuesday,Friday
325,C091,27,5,45163,0.771354167,45173,0.835150463,Amritsar,Raksha Bandhan,18,20,August,September,548,2740,10,Friday,Monday
326,C088,34,3,45165,0.652141204,45172,0.648287037,Panchkula,Raksha Bandhan,15,15,August,September,1335,4005,7,Sunday,Sunday
329,C095,17,3,45164,0.098645833,45173,0.131157407,Nashik,Anniversary,2,3,August,September,1899,5697,9,Saturday,Monday
330,C059,59,2,45162,0.850798611,45170,0.518287037,Shahjahanpur,Raksha Bandhan,20,12,August,September,811,1622,8,Thursday,Friday
334,C066,53,1,45166,0.888726852,45170,0.918784722,Patiala,Raksha Bandhan,21,22,August,September,1672,1672,4,Monday,Friday
344,C020,28,5,45167,0.71275463,45172,0.269525463,Tiruvottiyur,Raksha Bandhan,17,6,August,September,1778,8890,5,Tuesday,Sunday
347,C034,34,2,45167,0.4071875,45177,0.359131944,Shimoga,Raksha Bandhan,9,8,August,September,1335,2670,10,Tuesday,Friday
352,C080,28,1,45161,0.992881944,45171,0.385324074,Bellary,Raksha Bandhan,23,9,August,September,1778,1778,10,Wednesday,Saturday
401,C089,9,5,45167,0.828854167,45173,0.30494213,Bharatpur,Raksha Bandhan,19,7,August,September,1605,8025,6,Tuesday,Monday
